"source","binder_pdf_page_number","year","month","day","arrival_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type_","predator_disturbance_time","type","left_tag_color","left_tag_number","left_tag_code","right_tag_color","right_tag_number","right_tag_code","age","time","sunrise_time","num_males_observed","num_females_observed","comments_observations_or_marks","time_start","time_end","num_of_struts","struts_5_min","distance_to_hens_category","distance_to_hens_notes","fights","num_of_copulations","breed","malaria","lice","other_fights_and_comments"
"binder","12","1988","4","1","5:20","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"Dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:20","5:47","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","12","1988","4","1","5:20","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"Dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:26","5:47","4","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","12","1988","4","1","5:20","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"Dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:28","5:47","5","1","males flew in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","12","1988","4","1","5:20","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"Dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:30","5:47","5","3","Females walking though lek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","12","1988","4","1","5:20","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"Dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:50","5:47","5","0","3 males close together",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","12","1988","4","1","5:20","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"Dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:00","5:47","5",NA,"No marked males - all adults ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","12","1988","4","1","5:20","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"Dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:32","5:47","5",NA,"males begun wandering off ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","13","1988","4","17","6:14","White/Koeppeiu","cordingly",NA,"0-5","10","no","no",NA,NA,"Clear","coyotes","6:28","observation",NA,NA,NA,NA,NA,NA,NA,"6:14",NA,"8","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:28: 2 Coyotes around 100m W along fence line, followed fence line - group not upset. By 7:08, so scattered (?), 2 males, several (9) females? moved around 60m N on the lek to keep strutting. By 7:00: male spread more than 100 m N -> S"
"binder","13","1988","4","17","6:14","White/Koeppeiu","cordingly",NA,"0-5","10","no","no",NA,NA,"Clear","coyotes","6:28","observation",NA,NA,NA,NA,NA,NA,NA,"6:38",NA,"8","12","1 JUV, 1 Female marked - ?/G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:28: 2 Coyotes around 100m W along fence line, followed fence line - group not upset. By 7:08, so scattered (?), 2 males, several (9) females? moved around 60m N on the lek to keep strutting. By 7:00: male spread more than 100 m N -> S"
"binder","13","1988","4","17","6:14","White/Koeppeiu","cordingly",NA,"0-5","10","no","no",NA,NA,"Clear","coyotes","6:28","observation",NA,NA,NA,NA,NA,NA,NA,"6:50",NA,"8","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:28: 2 Coyotes around 100m W along fence line, followed fence line - group not upset. By 7:08, so scattered (?), 2 males, several (9) females? moved around 60m N on the lek to keep strutting. By 7:00: male spread more than 100 m N -> S"
"binder","13","1988","4","17","6:14","White/Koeppeiu","cordingly",NA,"0-5","10","no","no",NA,NA,"Clear","coyotes","6:28","observation",NA,NA,NA,NA,NA,NA,NA,"7:03",NA,"8","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:28: 2 Coyotes around 100m W along fence line, followed fence line - group not upset. By 7:08, so scattered (?), 2 males, several (9) females? moved around 60m N on the lek to keep strutting. By 7:00: male spread more than 100 m N -> S"
"binder","14","1988","4","9","5:50","Boyce/McDonald ","cordingly",NA,"0","100","no","no",NA,NA,"Dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:00",NA,"6","11","females clustered around stake. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"females all left by 6:45 -- strutting markedly - reduced strutting frequency. Copulation: bird to right of stake by 10m. "
"binder","14","1988","4","9","5:50","Boyce/McDonald ","cordingly",NA,"0","100","no","no",NA,NA,"Dry",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,"6:26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"females all left by 6:45 -- strutting markedly - reduced strutting frequency. Copulation: bird to right of stake by 10m. "
"binder","14","1988","4","9","5:50","Boyce/McDonald ","cordingly",NA,"0","100","no","no",NA,NA,"Dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:13",NA,"6","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"females all left by 6:45 -- strutting markedly - reduced strutting frequency. Copulation: bird to right of stake by 10m. "
"binder","14","1988","4","9","5:50","Boyce/McDonald ","cordingly",NA,"0","100","no","no",NA,NA,"Dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:27",NA,"6","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"females all left by 6:45 -- strutting markedly - reduced strutting frequency. Copulation: bird to right of stake by 10m. "
"binder","14","1988","4","9","5:50","Boyce/McDonald ","cordingly",NA,"0","100","no","no",NA,NA,"Dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:41",NA,"6","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"females all left by 6:45 -- strutting markedly - reduced strutting frequency. Copulation: bird to right of stake by 10m. "
"binder","15","1988","4","10","5:09","Johnsons","cordingly",NA,"5","0","no","no",NA,NA,"1 inch new snow",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:50","6:34","6","1","by male at stake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","15","1988","4","10","5:09","Johnsons","cordingly",NA,"5","0","no","no",NA,NA,"1 inch new snow",NA,NA,"strut",NA,NA,NA,NA,NA,NA,NA,NA,"6:34",NA,NA,NA,"6:09","6:14","18","18","1",NA,NA,NA,NA,NA,NA,NA
"binder","16","1988","4","11","3:00","White/Johnsons","cordingly",NA,NA,"5","no","no",NA,"Common net + 1 male caught in spotlight",NA,NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:10","6:32","7","10","1 male chased off by all males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G/W chased off lek by ALL other males. Strutted around 50 m E of net. B/P fought unmarked male, wing beating, clucking, tail. Female G/G present  "
"binder, floppy","16","1988","4","11","3:00","White/Johnsons","cordingly",NA,NA,"5","no","no",NA,"Common net + 1 male caught in spotlight",NA,NA,NA,"strut","orange","66","O66","purple","556","P556","adult",NA,"6:32, 6:36",NA,NA,NA,"6:25","6:30","31","31","1, 2",NA,NA,NA,"no","no","yes","G/W chased off lek by ALL other males. Strutted around 50 m E of net. B/P fought unmarked male, wing beating, clucking, tail. Female G/G present  "
"binder","16","1988","4","11","3:00","White/Johnsons","cordingly",NA,NA,"5","no","no",NA,"Common net + 1 male caught in spotlight",NA,NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","yes",NA,NA,"G/W chased off lek by ALL other males. Strutted around 50 m E of net. B/P fought unmarked male, wing beating, clucking, tail. Female G/G present  "
"binder","16","1988","4","11","3:00","White/Johnsons","cordingly",NA,NA,"5","no","no",NA,"Common net + 1 male caught in spotlight",NA,NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:48","6:32","7","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G/W chased off lek by ALL other males. Strutted around 50 m E of net. B/P fought unmarked male, wing beating, clucking, tail. Female G/G present  "
"binder, floppy","16","1988","4","11","3:00","White/Johnsons","cordingly",NA,NA,"5","no","no",NA,"Common net + 1 male caught in spotlight",NA,NA,NA,"strut","green","334","G334","white","475","W475","adult",NA,"6:32, 6:36",NA,NA,NA,"6:30","6:35","27","27","3",NA,NA,NA,"no","no","yes","G/W chased off lek by ALL other males. Strutted around 50 m E of net. B/P fought unmarked male, wing beating, clucking, tail. Female G/G present  "
"binder","17","1988","4","12","6:00","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Golden Eagle 1/4 mile to East","Clear and dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:15","6:34","5","6","Fight green ? Green lost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not much strutting occured after hens left "
"binder","17","1988","4","12","6:00","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Golden Eagle 1/4 mile to East","Clear and dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:22","6:34",NA,NA,"Fight green ? Green won",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not much strutting occured after hens left "
"binder","17","1988","4","12","6:00","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Golden Eagle 1/4 mile to East","Clear and dry",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:30","6:34",NA,NA,"5 hens flew off NW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not much strutting occured after hens left "
"binder","18","1988","4","14","5:38","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Hazy on Horizons","Clear no frost","raptor ","6:26","observation",NA,NA,NA,NA,NA,NA,NA,"5:47","6:33","5","5","all females by male by stake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped. "
"binder, floppy","18","1988","4","14","5:38","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Hazy on Horizons","Clear no frost","raptor ","6:26","strut","orange","66","O66","purple","556","P556","adult",NA,"6:33",NA,NA,NA,"6:27","6:32","20","20","1","5 ft and hen moved away",NA,NA,"no","no","yes","6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped. "
"binder","18","1988","4","14","5:38","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Hazy on Horizons","Clear no frost","raptor ","6:26","copulation","unmarked",NA,NA,NA,NA,NA,NA,"6:05","6:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","yes",NA,NA,"6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped. "
"binder","18","1988","4","14","5:38","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Hazy on Horizons","Clear no frost","raptor ","6:26","observation",NA,NA,NA,NA,NA,NA,NA,"6:00","6:33","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped. "
"binder, floppy","18","1988","4","14","5:38","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Hazy on Horizons","Clear no frost","raptor ","6:26","strut","white","430","W430","red","178","R178","adult",NA,"6:33",NA,NA,NA,"6:34","6:39","4","4","4, 0","no one around","stand off with BB ",NA,"no","no","yes","6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped. "
"binder","18","1988","4","14","5:38","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Hazy on Horizons","Clear no frost","raptor ","6:26","observation",NA,NA,NA,NA,NA,NA,NA,"6:09","6:33","8","6","only males left, unmarked male stuts around stake probably master cock. Hens and some males take off to NE ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped. "
"binder","18","1988","4","14","5:38","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Hazy on Horizons","Clear no frost","raptor ","6:26","observation",NA,NA,NA,NA,NA,NA,NA,"6:52","6:33","5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped. "
"binder","19","1988","4","15","5:37","Koeppen","cordingly",NA,"0-5","40","no","no",NA,"Hazy on Horizons","Clear and dry no frost","coyotes","6:45","observation",NA,NA,NA,NA,NA,NA,NA,"5:45","6:30","5","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north. "
"binder, floppy","19","1988","4","15","5:37","Koeppen","cordingly",NA,"0-5","40","no","no",NA,"Hazy on Horizons","Clear and dry no frost","coyotes","6:45","strut","orange","66","O66","purple","556","P556","adult",NA,"6:30, 6:32",NA,NA,NA,"6:13","6:18","30","30, 36","1",NA,NA,NA,"no","no","yes","OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north. "
"binder","19","1988","4","15","5:37","Koeppen","cordingly",NA,"0-5","40","no","no",NA,"Hazy on Horizons","Clear and dry no frost","coyotes","6:45","observation",NA,NA,NA,NA,NA,NA,NA,"5:54","6:30","5","5","Hens clustering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north. "
"binder, floppy","19","1988","4","15","5:37","Koeppen","cordingly",NA,"0-5","40","no","no",NA,"Hazy on Horizons","Clear and dry no frost","coyotes","6:45","strut","white","430","W430","red","178","R178","adult",NA,"6:30, 6:32",NA,NA,NA,"6:22","6:27","17","17","3",NA,"Interrupted by golden eagle",NA,"no","no","yes","OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north. "
"binder","19","1988","4","15","5:37","Koeppen","cordingly",NA,"0-5","40","no","no",NA,"Hazy on Horizons","Clear and dry no frost","coyotes","6:45","observation",NA,NA,NA,NA,NA,NA,NA,"6:02","6:30","5","7","Hens not clustered around a male yet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north. "
"binder","19","1988","4","15","5:37","Koeppen","cordingly",NA,"0-5","40","no","no",NA,"Hazy on Horizons","Clear and dry no frost","coyotes","6:45","strut","blue",NA,NA,"blue",NA,NA,NA,NA,"6:30",NA,NA,NA,"6:06","6:11","34","34","3",NA,NA,NA,NA,NA,NA,"OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north. "
"binder","19","1988","4","15","5:37","Koeppen","cordingly",NA,"0-5","40","no","no",NA,"Hazy on Horizons","Clear and dry no frost","coyotes","6:45","observation",NA,NA,NA,NA,NA,NA,NA,"6:12","6:30","6","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north. "
"binder","19","1988","4","15","5:37","Koeppen","cordingly",NA,"0-5","40","no","no",NA,"Hazy on Horizons","Clear and dry no frost","coyotes","6:45","observation",NA,NA,NA,NA,NA,NA,NA,"6:16","6:30","6","3","5 hens flew NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north. "
"binder","19","1988","4","15","5:37","Koeppen","cordingly",NA,"0-5","40","no","no",NA,"Hazy on Horizons","Clear and dry no frost","coyotes","6:45","strut",NA,NA,NA,NA,NA,NA,NA,NA,"6:30",NA,NA,NA,"6:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north. "
"binder","20","1988","4","16","5:53","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Light fog + Hazy horizens","Frosted a little ",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:53","6:37","6","11","male by stake has 5 females around him",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder","20","1988","4","16","5:53","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Light fog + Hazy horizens","Frosted a little ",NA,NA,"copulation","orange",NA,NA,"purple",NA,NA,NA,NA,"6:37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder","20","1988","4","16","5:53","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Light fog + Hazy horizens","Frosted a little ",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:05","6:37","6","9","female start to move to N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder, floppy","20","1988","4","16","5:53","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Light fog + Hazy horizens","Frosted a little ",NA,NA,"strut","white","430","W430","red","178","R178","adult",NA,"6:37, 6:30",NA,NA,NA,"6:15","6:20","33","33","3",NA,NA,NA,"no","no","yes","6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder","20","1988","4","16","5:53","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Light fog + Hazy horizens","Frosted a little ",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder","20","1988","4","16","5:53","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Light fog + Hazy horizens","Frosted a little ",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:21","6:37","6","6","all females scattered ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder, floppy","20","1988","4","16","5:53","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Light fog + Hazy horizens","Frosted a little ",NA,NA,"strut","blue","265","B265","blue","264","B264","adult",NA,"6:37, 6:30",NA,NA,NA,"6:23","6:28","30","30","3",NA,NA,NA,"no","yes","yes","6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder","20","1988","4","16","5:53","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Light fog + Hazy horizens","Frosted a little ",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:44","6:37","6","6","female move back towards stake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder, floppy","20","1988","4","16","5:53","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Light fog + Hazy horizens","Frosted a little ",NA,NA,"strut","orange","66","O66","purple","556","P556","adult",NA,"6:37, 6:30",NA,NA,NA,"6:59","7:04","32","32","1",NA,NA,NA,"yes","no","yes","6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder, floppy","20","1988","4","16","5:53","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Light fog + Hazy horizens","Frosted a little ",NA,NA,"strut","white","430","W430","red","178","R178","adult",NA,"6:37, 6:30",NA,NA,NA,"7:08","7:13","29","29, 13","1",NA,NA,NA,"no","no","yes","6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder, floppy","20","1988","4","16","5:53","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Light fog + Hazy horizens","Frosted a little ",NA,NA,"strut","blue","265","B265","blue","264","B264","adult",NA,"6:37, 6:30",NA,NA,NA,"7:17","7:22","22","22","3, 2",NA,NA,NA,"no","yes","yes","6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder","21","1988","4","22","6:00","Koeppen","cordingly",NA,"0-5","100","yes (like hell)","no",NA,"Still snowing - wet snow","6 inches snow on ground",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:06","too cloudy to tell","0","0","nothing that resembles a grouse I'm out of here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I can't find the lek - no sounds of strutting males - I'm in the general location"
"binder","21","1988","4","22","6:00","Koeppen","cordingly",NA,"0-5","100","yes (like hell)","no",NA,"Still snowing - wet snow","6 inches snow on ground",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:19","too cloudy to tell","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I can't find the lek - no sounds of strutting males - I'm in the general location"
"binder","22","1988","4","24",NA,"Johnsons ","cordingly",NA,"15-20","50","no","no",NA,NA,"Snow cover",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:16","6:08","6","0","No strutting, very dispersed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marked male: WR"
"binder","22","1988","4","24",NA,"Johnsons ","cordingly",NA,"15-20","50","no","no",NA,NA,"Snow cover",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:21","6:08","1","0","Everyone left but the ""Tailless wonder""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marked male: WR"
"binder","23","1988","4","29","5:32","White","cordingly",NA,"0","30","no","no",NA,NA,NA,NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:33",NA,"8","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tailless wonder present!5:51 - 4 males wandered off to N - feeding. R on right (W/R?), + P on right. 6:12 - all birds but tailess take flight. Tailess and UM eat and looked at each other from 2 feet apart for 15 minutes, then unmarked male walked off. 6:11 - B/B walked off (N) and began to feed. "
